"","Row.names","Valid_LIB.C.150","endemic.TNRS","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"850","Ornithogalum_umbellatum","Ornithogalum_umbellatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"851","Orobanche_caryophyllacea","Orobanche_caryophyllacea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852","Orobanche_laserpitii","","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853","Orobanche_major","Orobanche_elatior","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854","Orobanche_purpurea","Phelipanche_purpurea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855","Orobanche_teucrii","Orobanche_teucrii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856","Orthantha_lutea","Odontites_luteus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"857","Orthilia_secunda","Orthilia_secunda","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858","Oxalis_acetosella","Oxalis_acetosella","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859","Oxalis_fontana","Oxalis_fontana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860","Oxyria_digyna","Oxyria_digyna","0",1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
"861","Oxytropis_campestris","Oxytropis_campestris","1",1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"862","Oxytropis_fetida","Oxytropis_fetida","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"863","Oxytropis_helvetica","Oxytropis_helvetica","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"864","Oxytropis_jacquini","Oxytropis_jacquinii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"865","Oxytropis_lapponica","Oxytropis_lapponica","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"866","Oxytropis_pilosa","Oxytropis_pilosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"867","Padus_avium","Prunus_padus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868","Paeonia_officinalis","Paeonia_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"869","Papaver_alpinum","Papaver_alpinum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"870","Papaver_aurantiacum","Papaver_alpinum_var._aurantiacum","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"871","Papaver_dubium","Papaver_dubium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"872","Parageum_montanum","Geum_montanum","0",1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"873","Paris_quadrifolia","Paris_quadrifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"874","Parnassia_palustris","Parnassia_palustris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"875","Paronychia_kapela","Paronychia_kapela","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"876","Paronychia_polygonifolia","Paronychia_polygonifolia","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"877","Pastinaca_sativa","Pastinaca_sativa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"878","Patzkea_paniculata","Patzkea_paniculata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"879","Pedicularis_comosa","Pedicularis_comosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"880","Pedicularis_foliosa","Pedicularis_foliosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"881","Pedicularis_gyroflexa","Pedicularis_gyroflexa","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"882","Pedicularis_kerneri","Pedicularis_kerneri","0",1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
"883","Pedicularis_rostratospicata","Pedicularis_rostratospicata_subsp._helvetica","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"884","Pedicularis_tuberosa","Pedicularis_tuberosa","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"885","Pedicularis_verticillata","Pedicularis_verticillata","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"886","Persicaria_amphibia","Persicaria_amphibia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"887","Persicaria_lapathifolia","Persicaria_lapathifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"888","Persicaria_maculosa","Persicaria_maculosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"889","Persicaria_mitis","Persicaria_mitis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"890","Petasites_albus","Petasites_albus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"891","Petasites_hybridus","Petasites_hybridus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"892","Petasites_paradoxus","Petasites_paradoxus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893","Petrorhagia_prolifera","Petrorhagia_prolifera","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"894","Petrorhagia_saxifraga","Petrorhagia_saxifraga","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895","Phaca_hypoglottis","","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"896","Phegopteris_connectilis","Phegopteris_connectilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897","Phleum_alpinum","Phleum_alpinum","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"898","Phleum_phleoides","Phleum_phleoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"899","Phleum_pratense","Phleum_pratense","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900","Phragmites_australis","Phragmites_australis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"901","Phyteuma_michelii","Phyteuma_michelii","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"902","Phyteuma_ovatum","Phyteuma_ovatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903","Phyteuma_scheuchzeri","Phyteuma_scheuchzeri","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"904","Phyteuma_scorzonerifolium","Phyteuma_scorzonerifolium","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"905","Phyteuma_spicatum","Phyteuma_spicatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"906","Picea_abies","Picea_abies","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"907","Picris_hieracioides","Picris_hieracioides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"908","Pilosella_peleteriana","Pilosella_peleteriana","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"909","Pimpinella_major","Pimpinella_major","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"910","Pimpinella_saxifraga","Pimpinella_saxifraga","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"911","Pinguicula_alpina","Pinguicula_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"912","Pinguicula_vulgaris","Pinguicula_vulgaris","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"913","Pinus_mugo","Pinus_mugo","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"914","Pinus_nigra","Pinus_nigra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"915","Pinus_sylvestris","Pinus_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"916","Pisum_heterophyllum","Lathyrus_heterophyllus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"917","Plantago_atrata","Plantago_atrata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"918","Plantago_holosteum","Plantago_holosteum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"919","Plantago_lanceolata","Plantago_lanceolata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"920","Plantago_major","Plantago_major","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"921","Plantago_maritima","Plantago_maritima","0",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"922","Plantago_media","Plantago_media","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"923","Plantago_neumannii","","0",1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"924","Plantago_sempervirens","Plantago_sempervirens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"925","Platanthera_chlorantha","Platanthera_chlorantha","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926","Pleisolirion_liliastrum","Paradisea_liliastrum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"927","Pleurospermum_austriacum","Pleurospermum_austriacum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"928","Poa_alpina","Poa_bulbosa","0",1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
"929","Poa_annua","Poa_annua","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"930","Poa_badensis","Poa_badensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"931","Poa_bulbosa","Poa_bulbosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"932","Poa_cenisia","Poa_cenisia","1",1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"933","Poa_chaixii","Poa_chaixii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"934","Poa_glauca","Poa_nemoralis_var._glauca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"935","Poa_laxa","Poa_laxa","0",1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
"936","Poa_nemoralis","Poa_nemoralis","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"937","Poa_perconcinna","Poa_perconcinna","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"938","Poa_pratensis","Poa_pratensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"939","Poa_supina","Poa_supina","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"940","Poa_trivialis","Poa_trivialis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"941","Polichia_galeobdolon","Lamium_galeobdolon","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"942","Polycnemum_majus","Polycnemum_majus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"943","Polygala_alpestris","Polygala_alpestris","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"944","Polygala_alpina","Polygala_alpina","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"945","Polygala_amarella","Polygala_amarella","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946","Polygala_calcarea","Polygala_calcarea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"947","Polygala_chamaebuxus","Polygala_chamaebuxus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948","Polygala_comosa","Polygala_comosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"949","Polygala_vulgaris","Polygala_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"950","Polygonatum_odoratum","Polygonatum_odoratum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"951","Polygonatum_verticillatum","Polygonatum_verticillatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"952","Polygonum_alpinum","Aconogonum_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"953","Polygonum_aviculare","Polygonum_aviculare","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"954","Polygonum_viviparum","Bistorta_vivipara","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"955","Polypodium_interjectum","Polypodium_interjectum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"956","Polypodium_vulgare","Polypodium_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"957","Polystichum_aculeatum","Polystichum_setiferum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"958","Polystichum_lonchitis","Polystichum_lonchitis","0",1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"959","Populus_alba","Populus_alba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"960","Populus_nigra","Populus_nigra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"961","Populus_tremula","Populus_tremula","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"962","Porrum_sphaerocephaluon","","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"963","Potamogeton_alpinus","Potamogeton_alpinus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964","Potentilla_argentea","Potentilla_argentea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"965","Potentilla_aurea","Potentilla_aurea","0",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"966","Potentilla_caulescens","Potentilla_caulescens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"967","Potentilla_chrysantha","Potentilla_thuringiaca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"968","Potentilla_cinerea","Potentilla_cinerea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"969","Potentilla_crantzii","Potentilla_crantzii","0",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"970","Potentilla_erecta","Potentilla_erecta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971","Potentilla_frigida","Potentilla_frigida","0",1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"972","Potentilla_grandiflora","Potentilla_grandiflora","0",1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"973","Potentilla_hirta","Potentilla_hirta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"974","Potentilla_inclinata","Potentilla_inclinata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"975","Potentilla_neumanniana","Potentilla_verna","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"976","Potentilla_nivalis","Potentilla_nivalis","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"977","Potentilla_reptans","Potentilla_reptans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"978","Potentilla_rupestris","Drymocallis_rupestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"979","Prenanthes_purpurea","Prenanthes_purpurea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"980","Primula_elatior","Primula_elatior","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"981","Primula_farinosa","Primula_farinosa_subsp._alpigena","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"982","Primula_hirsuta","Primula_hirsuta","0",1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
"983","Primula_latifolia","Primula_latifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"984","Primula_pedemontana","Primula_pedemontana","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"985","Primula_veris","Primula_veris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"986","Primula_vulgaris","Primula_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987","Prunella_grandiflora","Prunella_grandiflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988","Prunella_laciniata","Prunella_laciniata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989","Prunella_vulgaris","Prunella_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"990","Prunus_domestica","Prunus_domestica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"991","Prunus_mahaleb","Prunus_mahaleb","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992","Prunus_spinosa","Prunus_spinosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"993","Pseudorchis_albida","Pseudorchis_albida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"994","Pseudoturritis_turrita","Pseudoturritis_turrita","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995","Ptarmica_macrophylla","Achillea_macrophylla","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"996","Ptarmica_nana","Achillea_nana","1",1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1
"997","Pteridium_aquilinum","Pteridium_aquilinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"998","Pteroselinum_austriacum","Pteroselinum_austriacum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"999","Ptychotis_saxifraga","Ptychotis_saxifraga","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000","Pulmonaria_angustifolia","Pulmonaria_angustifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001","Pulmonaria_longifolia","Pulmonaria_longifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1002","Pulmonaria_montana","Pulmonaria_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003","Pulmonaria_saccharata","Pulmonaria_saccharata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004","Pulsatilla_alpina","Anemone_alpina","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1005","Pulsatilla_halleri","Anemone_halleri","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1006","Pulsatilla_montana","Anemone_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1007","Pulsatilla_vernalis","Anemone_vernalis","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1008","Pyrola_chlorantha","Pyrola_chlorantha","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1009","Pyrola_media","Pyrola_media","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1010","Pyrola_minor","Pyrola_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1011","Pyrola_rotundifolia","Pyrola_rotundifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012","Pyrus_pyraster","Pyrus_communis_subsp._pyraster","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1013","Pythius_dulcis","","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014","Quercus_petraea","Quercus_petraea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015","Quercus_pubescens","Quercus_pyrenaica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1016","Quercus_robur","Quercus_robur","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1017","Ranunculus_aconitifolius","Ranunculus_aconitifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1018","Ranunculus_acris","Ranunculus_acris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019","Ranunculus_aduncus","Ranunculus_aduncus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1020","Ranunculus_arvensis","Ranunculus_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1021","Ranunculus_auricomus","Ranunculus_auricomus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022","Ranunculus_bulbosus","Ranunculus_bulbosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023","Ranunculus_glacialis","Ranunculus_glacialis","0",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1024","Ranunculus_gramineus","Ranunculus_gramineus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025","Ranunculus_grenierianus","Ranunculus_grenierianus","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1026","Ranunculus_kuepferi","Ranunculus_kuepferi","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","Ranunculus_lanuginosus","Ranunculus_acris_subsp._friesianus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028","Ranunculus_montanus","Ranunculus_montanus","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1029","Ranunculus_parnassifolius","Ranunculus_parnassifolius","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1030","Ranunculus_platanifolius","Ranunculus_platanifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1031","Ranunculus_polyanthemos","Ranunculus_polyanthemos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1032","Ranunculus_pyrenaeus","Ranunculus_gouanii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1033","Ranunculus_repens","Ranunculus_repens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1034","Ranunculus_seguieri","Ranunculus_seguieri","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1035","Ranunculus_trichophyllus","Ranunculus_trichophyllus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1036","Ranunculus_tuberosus","Ranunculus_tuberosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1037","Rapunculus_hemisphaericus","Phyteuma_hemisphaericum","0",1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1
"1038","Rapunculus_orbicularis","Phyteuma_orbiculare_subsp._orbiculare","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1039","Rapunculus_spicatus","Phyteuma_spicatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","Reseda_lutea","Reseda_lutea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041","Reseda_phyteuma","Reseda_phyteuma","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042","Rhamnus_alpina","Rhamnus_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1043","Rhamnus_cathartica","Rhamnus_cathartica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1044","Rhamnus_pumila","Rhamnus_pumila","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1045","Rhamnus_saxatilis","Rhamnus_saxatilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046","Rhinanthus_alectorolophus","Rhinanthus_alectorolophus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047","Rhinanthus_glacialis","Rhinanthus_glacialis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048","Rhinanthus_minor","Rhinanthus_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049","Rhododendron_ferrugineum","Rhododendron_ferrugineum","0",1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"1050","Rhynchopera_paniculata","","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051","Ribes_alpinum","Ribes_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052","Ribes_carpaticum","Ribes_petraeum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053","Ribes_uva_crispa","Ribes_uva-crispa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054","Rorippa_amphibia","Rorippa_amphibia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1055","Rorippa_islandica","Rorippa_palustris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056","Rorippa_sylvestris","Rorippa_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057","Rosa_agrestis","Rosa_agrestis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1058","Rosa_caesia","Rosa_caesia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059","Rosa_canina","Rosa_canina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1060","Rosa_dumalis","Rosa_caesia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061","Rosa_elliptica","Rosa_elliptica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
