"","Valid_LIB.C.150","Alien_origin","rep.1..length.pezalps.TNRS.phy.tip.label..","endemic.TNRS","Ecrins.NP","Summits","Persistent","Under.Ice","Plat.de.la.Selle","Barre.des.Ecrins","La.Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale.Ailefroide","Brevoort","Burlan","Rocher.de.la.Selle","Choisy","Muraillette","Rateau","Lauvitel"
"960","Potentilla_caulescens","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"961","Potentilla_cinerea","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"962","Potentilla_crantzii","",1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"963","Potentilla_erecta","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964","Potentilla_frigida","",1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"965","Potentilla_grandiflora","",1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"966","Potentilla_hirta","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"967","Potentilla_inclinata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"968","Potentilla_nivalis","",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"969","Potentilla_reptans","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"970","Potentilla_thuringiaca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971","Potentilla_verna","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"972","Poterium_sanguisorba","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"973","Prenanthes_purpurea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"974","Primula_elatior","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"975","Primula_farinosa_subsp._alpigena","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"976","Primula_hirsuta","",1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
"977","Primula_latifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"978","Primula_pedemontana","",1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"979","Primula_veris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"980","Primula_vulgaris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"981","Prunella_grandiflora","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"982","Prunella_laciniata","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"983","Prunella_vulgaris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"984","Prunus_avium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"985","Prunus_domestica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"986","Prunus_dulcis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987","Prunus_mahaleb","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988","Prunus_padus","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989","Prunus_spinosa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"990","Pseudorchis_albida","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"991","Pseudoturritis_turrita","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992","Pteridium_aquilinum","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"993","Pteroselinum_austriacum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"994","Ptychotis_saxifraga","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995","Pulmonaria_angustifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"996","Pulmonaria_longifolia","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"997","Pulmonaria_montana","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"998","Pulmonaria_saccharata","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"999","Pyrola_chlorantha","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000","Pyrola_media","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001","Pyrola_minor","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1002","Pyrola_rotundifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003","Pyrus_communis_subsp._pyraster","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004","Quercus_petraea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1005","Quercus_pyrenaica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1006","Quercus_robur","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1007","Ranunculus_aconitifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1008","Ranunculus_acris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1009","Ranunculus_acris_subsp._friesianus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1010","Ranunculus_aduncus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1011","Ranunculus_arvensis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012","Ranunculus_auricomus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1013","Ranunculus_bulbosus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014","Ranunculus_glacialis","",1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1015","Ranunculus_gouanii","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1016","Ranunculus_gramineus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1017","Ranunculus_grenierianus","",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1018","Ranunculus_kuepferi","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019","Ranunculus_montanus","",1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1020","Ranunculus_parnassifolius","",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1021","Ranunculus_platanifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022","Ranunculus_polyanthemos","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023","Ranunculus_repens","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1024","Ranunculus_seguieri","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025","Ranunculus_trichophyllus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1026","Ranunculus_tuberosus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","Reseda_lutea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028","Reseda_phyteuma","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1029","Reynoutria_japonica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1030","Rhamnus_alpina","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1031","Rhamnus_cathartica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1032","Rhamnus_pumila","",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1033","Rhamnus_saxatilis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1034","Rhinanthus_alectorolophus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1035","Rhinanthus_glacialis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1036","Rhinanthus_minor","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1037","Rhododendron_ferrugineum","",1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"1038","Ribes_alpinum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1039","Ribes_petraeum","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","Ribes_uva-crispa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041","Rorippa_amphibia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042","Rorippa_palustris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1043","Rorippa_sylvestris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1044","Rosa_agrestis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1045","Rosa_caesia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046","Rosa_canina","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047","Rosa_elliptica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048","Rosa_ferruginea","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049","Rosa_micrantha","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1050","Rosa_mollis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051","Rosa_montana","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052","Rosa_pendulina","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053","Rosa_rubiginosa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054","Rosa_spinosissima","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1055","Rubus_caesius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056","Rubus_canescens","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057","Rubus_fruticosus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1058","Rubus_gremlii","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059","Rubus_idaeus","",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1060","Rubus_pruinosus","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061","Rubus_saxatilis","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1062","Rubus_ulmifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1063","Rumex_acetosa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1064","Rumex_acetosella","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065","Rumex_alpinus","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1066","Rumex_arifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067","Rumex_crispus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1068","Rumex_obtusifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1069","Rumex_scutatus","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1070","Sagina_apetala","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071","Sagina_glabra","",0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
"1072","Sagina_procumbens","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1073","Sagina_saginoides","",1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"1074","Salix_alba","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075","Salix_appendiculata","",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1076","Salix_aurita","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1077","Salix_breviserrata","",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1078","Salix_caprea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079","Salix_cinerea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080","Salix_daphnoides","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081","Salix_eleagnos","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082","Salix_foetida","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083","Salix_glaucosericea","",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1084","Salix_hastata","",1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1085","Salix_herbacea","",1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1
"1086","Salix_laggeri","",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1087","Salix_myrsinifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088","Salix_pentandra","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089","Salix_purpurea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1090","Salix_repens","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091","Salix_reticulata","",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1092","Salix_retusa","",1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
"1093","Salix_serpyllifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094","Salix_triandra","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095","Salvia_glutinosa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096","Salvia_pratensis","",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097","Sambucus_ebulus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098","Sambucus_nigra","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099","Sambucus_racemosa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100","Sanguisorba_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101","Sanicula_europaea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102","Saponaria_ocymoides","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103","Saponaria_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104","Satureja_montana","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105","Saussurea_alpina","",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1106","Saussurea_discolor","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107","Saxifraga_aizoides","",1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1
"1108","Saxifraga_androsacea","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1109","Saxifraga_aspera","",0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1110","Saxifraga_biflora","",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1111","Saxifraga_bryoides","",0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"1112","Saxifraga_cuneata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113","Saxifraga_exarata","",0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1
"1114","Saxifraga_fragilis","",1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"1115","Saxifraga_granulata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116","Saxifraga_moschata","",1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0
"1117","Saxifraga_oppositifolia","",1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"1118","Saxifraga_retusa","",0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"1119","Saxifraga_rotundifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120","Scabiosa_columbaria","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1121","Scabiosa_lucida","",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1122","Scabiosa_triandra","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123","Schedonorus_arundinaceus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1124","Schedonorus_giganteus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","Schedonorus_pratensis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1126","Schoenus_nigricans","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127","Scirpus_sylvaticus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1128","Scleranthus_annuus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129","Scleranthus_perennis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1130","Scorzonera_austriaca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131","Scorzonera_hispanica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1132","Scorzoneroides_autumnalis","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1133","Scorzoneroides_pyrenaica","",1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0
"1134","Scrophularia_canina","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1135","Scrophularia_lucida","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1136","Scrophularia_nodosa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1137","Scrophularia_peregrina","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1138","Scutellaria_alpina","",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1139","Sedum_acre","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1140","Sedum_album","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1141","Sedum_alpestre","",0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1
"1142","Sedum_annuum","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143","Sedum_atratum","",0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
"1144","Sedum_dasyphyllum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","Sedum_ochroleucum","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1146","Sedum_rupestre","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1147","Sedum_sediforme","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1148","Sedum_sexangulare","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1149","Selaginella_selaginoides","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1150","Sempervivum_arachnoideum","",0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1
"1151","Sempervivum_montanum","",0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
"1152","Sempervivum_tectorum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1153","Senecio_doria","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1154","Senecio_doronicum","",1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1
"1155","Senecio_ovatus","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1156","Senecio_squalidus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1157","Senecio_viscosus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1158","Serratula_tinctoria","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1159","Seseli_annuum","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1160","Sesleria_caerulea","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1161","Setaria_italica_subsp._viridis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1162","Sibbaldia_procumbens","",1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
"1163","Silaum_silaus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1164","Silene_acaulis","",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1165","Silene_baccifera","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1166","Silene_dioica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1167","Silene_italica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1168","Silene_nutans","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1169","Silene_otites","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1170","Silene_saxifraga","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1171","Silene_vallesia","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1172","Silene_vulgaris","",1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1173","Silene_vulgaris_subsp._vulgaris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1174","Sinapis_alba","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1175","Sinapis_arvensis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1176","Sisymbrium_austriacum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1177","Solanum_dulcamara","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1178","Soldanella_alpina","",1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"1179","Solidago_gigantea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1180","Solidago_virgaurea","",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1181","Sonchus_arvensis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1182","Sonchus_oleraceus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1183","Sorbus_aria","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1184","Sorbus_aucuparia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1185","Sorbus_chamaemespilus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1186","Sorbus_domestica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1187","Sorbus_mougeotii","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1188","Sparganium_angustifolium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1189","Sparganium_emersum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1190","Sparganium_erectum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1191","Stachys_annua","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1192","Stachys_recta","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1193","Stachys_sylvatica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1194","Staehelina_dubia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1195","Stellaria_alsine","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1196","Stellaria_graminea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1197","Stellaria_holostea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1198","Stellaria_media","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
