"","Valid_LIB.C.150","Alien_origin","rep.1..length.pezAlpes.phy.tip.label..","Endemic","Ecrins.NP","Summits","Persistent","Under.Ice","Plat.de.la.Selle","Barre.des.Ecrins","La.Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale.Ailefroide","Brevoort","Burlan","Rocher.de.la.Selle","Choisy","Muraillette","Rateau","Lauvitel"
"1199","Stellaria_holostea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200","Stellaria_media","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1201","Stellaria_nemorum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1202","Stipa_capillata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1203","Stipa_eriocaulis","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1204","Stipa_pennata","",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1205","Streptopus_amplexifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1206","Succisa_pratensis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1207","Swertia_perennis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208","Symphyotrichum_novi-belgii","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1209","Symphytum_officinale","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1210","Symphytum_tuberosum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211","Tanacetum_corymbosum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212","Taraxacum_alpinum","",1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"1213","Taraxacum_dissectum","",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1214","Taraxacum_erythrospermum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1215","Taraxacum_fulvum","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1216","Taraxacum_lapponicum","North Eurasia",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1217","Taraxacum_montanum","Persia, Asia",0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"1218","Taraxacum_officinale","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1219","Taraxacum_rubicundum","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1220","Taraxacum_sellandii","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221","Taxus_baccata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222","Telephium_imperati","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223","Teucrium_chamaedrys","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1224","Teucrium_montanum","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225","Teucrium_scordium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1226","Teucrium_scorodonia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227","Thalictrum_aquilegiifolium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1228","Thalictrum_foetidum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1229","Thalictrum_minus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1230","Thalictrum_simplex","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1231","Thesium_alpinum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1232","Thesium_humifusum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1233","Thesium_linophyllon","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234","Thlaspi_arvense","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1235","Thymus_oenipontanus","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1236","Thymus_praecox","",1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"1237","Thymus_pulegioides","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1238","Thymus_serpyllum","",1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"1239","Thymus_striatus","Eurasia",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1240","Tilia_cordata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241","Tilia_platyphyllos","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1242","Tofieldia_calyculata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243","Tolpis_staticifolia","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1244","Torilis_japonica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1245","Tozzia_alpina","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1246","Tragopogon_crocifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247","Tragopogon_dubius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248","Tragopogon_porrifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1249","Tragopogon_pratensis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1250","Traunsteinera_globosa","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1251","Trichophorum_alpinum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1252","Trichophorum_cespitosum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1253","Trifolium_alpestre","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1254","Trifolium_alpinum","",1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"1255","Trifolium_angulatum","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1256","Trifolium_arvense","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1257","Trifolium_aureum","",1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"1258","Trifolium_diffusum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1259","Trifolium_medium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1260","Trifolium_ochroleucon","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1261","Trifolium_patens","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1262","Trifolium_pratense","",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1263","Trifolium_repens","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1264","Trifolium_rubens","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1265","Trifolium_saxatile","",0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1266","Trifolium_thalii","",1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1
"1267","Triglochin_palustris","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1268","Trigonella_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1269","Trinia_glauca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1270","Trisetum_distichophyllum","",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"1271","Trisetum_flavescens","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1272","Trisetum_spicatum_subsp._ovatipaniculatum","",1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1273","Triticum_aestivum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1274","Triticum_turgidum_subsp._durum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1275","Trollius_europaeus","",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1276","Tulipa_sylvestris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1277","Turritis_glabra","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1278","Tussilago_farfara","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1279","Typha_latifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1280","Ulmus_minor","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1281","Urtica_dioica","",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1282","Vaccinium_myrtillus","",1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
"1283","Vaccinium_uliginosum","",1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
"1284","Vaccinium_vitis-idaea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1285","Valeriana_dioica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1286","Valeriana_montana","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1287","Valeriana_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1288","Valeriana_saliunca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1289","Valeriana_tripteris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1290","Valeriana_tuberosa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1291","Valerianella_dentata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1292","Valerianella_locusta","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1293","Veratrum_album","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1294","Verbascum_chaixii","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1295","Verbascum_lychnitis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1296","Verbascum_nigrum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1297","Verbascum_pulverulentum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1298","Verbascum_thapsus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1299","Verbena_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1300","Veronica_agrestis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1301","Veronica_allionii","",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1302","Veronica_alpina","",1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
"1303","Veronica_anagallis-aquatica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1304","Veronica_aphylla","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1305","Veronica_arvensis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1306","Veronica_austriaca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1307","Veronica_beccabunga","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1308","Veronica_bellidioides","",1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1309","Veronica_chamaedrys","",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310","Veronica_fruticans","",1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
"1311","Veronica_fruticulosa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1312","Veronica_hederifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1313","Veronica_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314","Veronica_persica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315","Veronica_serpyllifolia","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1316","Veronica_spicata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1317","Veronica_triphyllos","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318","Veronica_urticifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319","Veronica_verna","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1320","Viburnum_lantana","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1321","Viburnum_opulus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1322","Vicia_cracca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1323","Vicia_hirsuta","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1324","Vicia_hybrida","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1325","Vicia_onobrychioides","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1326","Vicia_sativa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1327","Vicia_sepium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1328","Vicia_tenuifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329","Vinca_minor","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1330","Vincetoxicum_hirundinaria","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1331","Viola_biflora","",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1332","Viola_calcarata","",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1333","Viola_canina","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1334","Viola_hirta","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1335","Viola_laricicola","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1336","Viola_mirabilis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1337","Viola_odorata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338","Viola_palustris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339","Viola_pyrenaica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340","Viola_reichenbachiana","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1341","Viola_riviniana","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1342","Viola_rupestris","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1343","Viola_suavis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1344","Viola_tricolor","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1345","Viscum_album","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1346","Woodsia_alpina","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1347","Xeranthemum_inapertum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
